Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility
50,0,21.5,39.23,24.29,32.96666667,22.1,37.2,22.5,36.2,19.7,43.2,11.92666667,5.49,20.1,30.08,21.1,37.7,20.29,38.56,9.6,767.8,65,6,40
70,10,19.7,38.09,17.76,39.79,21.79,38.5,19.06666667,35.52666667,18.2,42.73,-2.123333333,84.82333333,18.29,29.79,20.2,38.245,17.73,38.12666667,-0.333333333,772.2,97,1,61
400,0,21.39,36.29,19.53333333,38.66333333,22.79,34.2,21.7,33.83125,20.6,49.56666667,6.23,47.79666667,21.54,31.754,23.1,37.5,20.46333333,36.59,4.8,758.0333333,86.66666667,4,36.33333333
60,0,21.5,35.5,18.2,39.29,23.39,35.7,21.5,32.7,20.6,46.7,2.933333333,51.06666667,21.6,33.59,23.06666667,40.72333333,20.5,39.59,2.95,758.0666667,92.5,1.833333333,25.83333333
50,0,21.5,36.59,24.63333333,31.56666667,22.5,34.79,21.92666667,35.46666667,19.5,44.4,15.25666667,1,19.39,29.5,21.82333333,38.56666667,19.79,38.25142857,10.23333333,764.2,62.66666667,1.666666667,29
70,0,22.79,44.7,20.6,47,24.5,40.4,21.7,43.7,21.6,82.89666667,9.63,45.96666667,21.7,40.66333333,24.35666667,46.09,20.73,44.86333333,10.05,749.1166667,87,1.166666667,38.16666667
80,10,20.53333333,36.29,19.1,36.16333333,20.1,36.5,18.39,36.4,17.218,43.518,2.59,74.99,17.5,29.89,20.48428571,37.45428571,17.39,35.29,1.7,757,95,2,47
130,0,22.1,38.2,22.16666667,36.43333333,24,35.43333333,22.39,35.93333333,20.7,44.59,9.033333333,22.22333333,21.2,30.02714286,23,40.62,20.79,40.76,7,756.6,73,5,40
140,0,21.39,42.99666667,19.39,43.53,20.89,37.46,20.79,35.96333333,19.1,44.86,7.325,48.1175,21.365,28.365,22.96333333,36,19.7,37.9,6.533333333,763.9333333,82.66666667,6.333333333,22
40,20,21.39,35.23,20.13333333,35.56,20.2,36.4,19.5,35.86,17.29,44.33125,2,79.12333333,17.39,30.26,20.736,37.79,17.29,35.536,0.966666667,757.6,97,2,36.66666667
50,0,20.26,37.93,18.63333333,38.23,20.29,36.09,19.03333333,35.65666667,17.5,44,4.5,82.3,18.6,30.5,19.79,37.29,17.92666667,36.59,4.35,755.2666667,91.5,8.833333333,61
70,0,22.29,34.79,19.6,37.09,23.42666667,37,22.39,32.845,20.76,41.79,4.19,32.86,22.1,34.5,23.6,40.62142857,20.5,39.59,4.333333333,763.3,81.5,2,40
180,20,18.53333333,43.4,18.025,42.1175,19.29,42.4,18.5,41.59666667,17.35666667,50.89666667,2.363333333,94.16,17.6,39.16333333,18.39,46.43333333,16.7,45.5,1.6,749.1,96.5,4.5,37.5
50,0,22.2,39.06,21.89,36.56,22.39,36.82666667,22.1,36.878,20.2,44.86,14.06666667,1,21.39,30.805,21.2,38.86333333,20.2675,37.475,12.55,765.6,55.33333333,4.833333333,40
120,0,24.89,53.36333333,23.96333333,53.02666667,26.29,45.96666667,24.29,50.66333333,23.04,55.036,17.16666667,36.49666667,23.7,47.95571429,26,53.236,23.29,51.356,15.9,749.9666667,94,2,25.33333333
20,0,21.1,46,20.4175,43.8175,22.16666667,44.96666667,19.39,46.5,18.61111111,54.76722222,8.39,89.3,18.51111111,42.10222222,20.57777778,53.58222222,19,50.5675,8.35,753.55,85,6.5,40
70,0,20.89,37.2,17.53333333,40.79,20.7,37.59,20.2,33.73,18,50.73,0,65.46333333,19.6,35.12666667,21.29,43.7,18.16666667,40.9,0.316666667,763.4,89.16666667,1,46
130,10,25.2,36.22333333,24.89,33.552,24.89,34.7,25.1,34.49285714,23.86142857,44.22857143,13.73333333,1,24.5,30.35666667,26.16,35.754,23.1,31.85,10.83333333,757.4,54.33333333,6.333333333,28.66666667
60,0,22.82333333,35,20.7,35.76,22.89,36.09,22.6,33.7,21.29,52.26,5.466666667,15.02666667,21.5,32.61285714,24,40.46666667,20.29,37.99714286,6.8,766.15,76.83333333,1,40
40,0,21.39,37.5,19.66666667,37.16333333,20.79,38.5,20,36.2,18.35666667,49.73,1.133333333,81.56,18.5,32.16333333,21.29,44.72333333,18.16666667,39.86333333,2.3,744.3,89,5,40
50,0,20.79,40.7,17.6,46.79,20.79,38.23,20.56666667,35.7,18.56666667,47.4,3.863333333,69.29333333,20.39,30.2,22.29,41.76,19.56666667,39.2,4.216666667,764.3,88.5,3.833333333,55
50,0,23.16666667,40.4,26.89,33.16333333,24.2,37.2,23.6,38.43333333,19.66,45.656,17.95428571,6.098571429,23.236,35.79,23.1,39.29,22.79,41.2,12.01666667,758.8833333,79.33333333,4,58.5
90,0,23.39,40.9,24.1,37.03,24.29,38.82666667,23.5,39,21.2,42.736,21,1,22.79,35.82666667,23.89,41.62666667,22.6,38.42857143,17.6,749.7333333,54.66666667,7.666666667,32.66666667
80,0,20.7,35.29,19.3,37.1,21.39,34.43,21.6,32.53,18.39,42.2,3.063333333,51.63,19.39,26.29,21.56666667,35.4,19.89,38.43333333,4.3,766.6333333,72.33333333,3.666666667,21
50,0,18.79,37.9,16.79,40.09,20.2,37.96666667,17.5,37.29,17.79,53.23,2.76,76.43333333,18.1,32.5,20.46333333,43.26,18,41.59,3,745.3333333,91,7.333333333,40
60,0,20.79,35.76,20.7,34,20.2,36.2,21.1,34.32666667,17.92666667,46.76666667,7.466666667,34.12666667,21.32333333,28.79,23.5,34.93,19.2,38.76,7.65,769.35,63.5,6,25.5
30,0,19.79,36.26,17.96333333,37.53,20.89,35.9,18.2,36.59,17.14,43.2,5.3,69.52666667,18,30.72666667,19.53333333,37.65666667,17.53333333,37.19333333,6.1,757.4,72,9,40
20,0,21.13333333,44.59,20.6,43.62666667,20.6,43.76,20.56666667,45.23,17.89,62.91944444,9.69,88.43333333,18.29,45.39833333,17.89,49.2,17.1,48.03,9.8,759.1,81,10,40
80,0,22.1,41.7,21.29,41.56,23.315,38.09,21.736,40.2,20.76,47.62666667,10.4,36.69333333,21.1,36,22.7,44.06,21.2,45.32666667,10.63333333,746.0333333,80.33333333,5.166666667,26.33333333
60,0,24.39,41.79,28.8,33.43333333,26.272,38.4,24.56666667,39.43,23.39,80.43333333,24.54,1,23.89,42.116,24.5,46.09333333,23,44.96666667,19.33333333,752.1,57.66666667,1.333333333,40
60,0,20.79,40.09,19,41.53,21.39,40.82666667,18.79,41.2,18,51.9,3.163333333,92.4,19.2,39,21.445,47.745,18.2,45.29,2.6,734.3,96,2,46.5
70,0,23.5,44.4,22.52857143,43.55714286,24.39,40.59,23.5,43.09,22.89,55.014,14.46333333,21.15666667,23.04,40.312,23.29,46.29,22.6,44,15.8,758.1,69,2,40
380,10,22.5,44.79666667,22.5,42.56,25.13333333,42.69333333,21.7,43.5,20.63333333,49.43333333,16.1,16.63,21.29,37.56,23.7675,44.695,20.6,45.33333333,13.53333333,749.8333333,67.33333333,7,40
50,0,24.39,48.09,22.1,50.4,26.29,44.9,23.7,46,22.92666667,51.96666667,11.06666667,52.56,23.57142857,42.2,25.66666667,50.43333333,23.2,49.5,11.23333333,752.3666667,96.66666667,4,57
50,0,23.96233766,40.04077922,22.92038961,39.71688312,24.93558442,38.24220779,23.75233766,39.27402597,21.33025974,50.49834416,14.66307359,31.40779221,23.27649351,37.50909091,24.04220779,42.54928571,22.1,41.59251082,9.533333333,757,95,1.666666667,56.33333333
40,0,19.79,33.59,17.89,34.79,19.6,35.5,18.7,33,17.96333333,66.39333333,1,54.46333333,20.1,33.59,21.1,40.86,18.2,39.73,1.4,760.8333333,73,6,40
80,0,21.26,41.93,18.1,47.16333333,23.1,38.4,21.2,38.16333333,20.39,46.48321429,3.155833333,57.21166667,20.7,34.59,22.46333333,43.69666667,20.39,44.93,1.766666667,753.7666667,99.33333333,1,44.33333333
50,0,19.55,43.9,18.89,43.59,20,44.79,16.6,46.4,16.7,51.72,8.89,87.095,16.82888889,42.535,18.74,52.43888889,16.39,48.43333333,8.9,758.35,84.5,10.5,33
50,0,22.92666667,39.7,20.5,41.7,25.2,37.59,23.29,36.9,22.79,42.5,7.656666667,50.06,23.32333333,33.4,25.25142857,41.79285714,22.79,41.79,7.55,760.85,99,1,15
60,0,19.89,39.52666667,19,37.16333333,20.29,36.76,19.1,35.12666667,18,70.29666667,9.1,82.6,18.63333333,30.6,19.76,37.36,17.7,38.46666667,6.483333333,757.2166667,64.33333333,3.833333333,40
40,10,21.5,35.5,18.6,37.5,21.39,34.9,20.6,35.82666667,19.39,64.1,0.325,50.595,19.5,29.7,22.39,42.9,18.89,35.46666667,1.05,755.1166667,93.16666667,1.166666667,25.83333333
80,30,20.7,43.43333333,19.92666667,42.86333333,20.5,44.1725,20.03333333,43.59,18.285,48.69222222,8.69,95.29666667,18.01666667,40.10833333,19.05555556,46.33888889,17.03333333,47.23,9.8,763.6333333,80,4.666666667,36.33333333
80,0,21.2,36.79,18.2,40.29,22.2,34.9,20.96333333,35.7,19.5,45.86333333,4.1,43,19.36142857,29.76428571,22.1,40.12666667,19.5,38.554,3.4,764.5,89,1,33.5
40,0,22.2,41.5,19.66666667,44.2,24.39,39.7,22.7,38.2,21,53.9,6.333333333,49.93333333,21.5,34.79,23.1,46.82142857,21,42.43333333,7.6,751.3,85.33333333,2,40
70,0,21,45.59,20.39,43.7,21.5,43.7,19.82333333,46.86,19.67222222,88.11055556,11.13,70.76666667,18.6,41.29,21.285,52.17555556,18.89,47.4,10.46666667,750.8333333,75,10.33333333,40
60,20,22.2,44.7,20.92666667,44.5,21.89,44.1175,22.39,45.4,18.6,57,10.6,81.276,18.5,43.76,22.03333333,51.7,18.46333333,46.76,10.53333333,753.9666667,83.66666667,9,40
110,0,23.63333333,43.2,22.29,43,24.29,39.9,23.66666667,40.93,21.1,50.736,10.69,43.5,23.06666667,40.86333333,24.89,43.62428571,22.29,40.09,11.51666667,748.3833333,91.5,4.666666667,30
50,0,20.63333333,36.23,17.2,40.59,22.1,36.12666667,20.1,33,18.5,45.12666667,-0.8,54.1,19.7,28.06666667,22.1,40.29,19.53333333,39.29,-0.466666667,766.1666667,87.33333333,1.333333333,62.66666667
30,10,19.79,35.9,17.89,36.32666667,20.29,36.03,18.63333333,32.56666667,17.39,48.28428571,0.233333333,59.22666667,19.2,32.45571429,20.63333333,38.96666667,18,39.3,0.45,756.8666667,73.83333333,5.833333333,23
60,30,21.1,35.96666667,19.29,36.96666667,21.6,34.79,20.4975,36.295,19.2,41,9.86,27.36333333,19.29,31.32666667,21.29,36.46666667,19.39,36,8.8,760.2,71,2,29
30,0,21.42666667,36.12666667,18.7,38.96666667,22.1,36.26,20.39,34.79,18.5,44.59,5.656666667,46.56,19.26,30.66666667,22.2,41.86333333,19.42666667,39.4,5.1,762.1,76,3,25
80,0,22.56666667,41.5,21.53333333,41.96666667,23,39.2,20.2,40,20.16666667,56.23333333,9.263333333,64.96,21,39.62666667,22.89,48.22333333,20.39,43.7,6.5,751.3,88,8,40
50,20,20.79,36.5,18.2,39.8725,22.06666667,34.26,20.89,35.06714286,19.89,41.245,7.4,52.56666667,21.1,31.6,23.1,37.29,19.89,35.7,5.333333333,754.1,87.16666667,4,25.33333333
100,30,22.82333333,31.92666667,20.99333333,32.29666667,21.7,33.62666667,22.13333333,33.19333333,18.7,39.79,10.33,15.46333333,22.7,23.5,23.79,33.2,20.1,36.26,9.85,764.35,51.5,4.5,24
60,0,21.39,41.2,20.6,40.5,21.39,42.5,19.89,41.9,18.90833333,55.71,1.26,89.96666667,20.08333333,40.275,22.67222222,49.60222222,18.66666667,44.76,2.183333333,746.8666667,93.33333333,2.833333333,28.66666667
60,0,22.39,39.09,19.76,41.12666667,24.89,37.2,22.23857143,35.53857143,20.79,52.86333333,6.933333333,51.39666667,21.39,32.9,23.2,45.86333333,20.6,40.76,7.133333333,756.65,85.66666667,4,38
60,0,19.39,37.53,17.46333333,40.09,20.2,35.79,18.6,35.62666667,17.6,45,2.56,79.53,17.89,32.4,19.39,39.5,17.39,36.9,1.7,757.3,97,3,61
80,0,25.5,48.43333333,24.64,47.594,26.2,45,25.39,45.4,24.1,50.79,17.03333333,31.63333333,25,44.02666667,27.1,50.36,24,48,18,744.6,73,1,40
70,0,22.7,39.5,22.6,37.4,23.29,38.09,23.35666667,37.93333333,20.6,44,17.34,4.245,21.7,33.10571429,23.6,39.93,20.7,40.53,16.55,752.9333333,47.5,4.666666667,40
130,20,22.89,43.4,22,43.7,24.39,39.46666667,23.29,42.29,21.79,48.7,16.16666667,31.06,22.7,38.885,23,44.29,22.6,43.53,12.95,757.75,87,4.5,28
50,0,21.5,37.2,19,38.62666667,22.6,36.29,22.14,34.112,20.29,51.96333333,6,18.56333333,20.33,29.5,22.5,41.56666667,20.23,36.39,6.333333333,763.7,73.33333333,2,40
60,0,24.1,47.79,22.5,49.12666667,25.32333333,42.7,23.39,45.4,22.89,50.29,13.82333333,48.4,23.39,41,24.29,46.9,23.1,47.4,12.91666667,755.6166667,84,2.833333333,40
450,30,20.5,42.66333333,19.79,41.65666667,20.42666667,43.86,20.02333333,43.33333333,17.5,52.62666667,5.433333333,99.9,16.92055556,39.7,19.5,50.9,16.79,47.56,5.416666667,754.05,92.83333333,4.833333333,30
80,0,20.79,33.56,19.2,33.9,20.14,35.272,19.29,33.9,17.7,43.5,3.826666667,63.06,19.89,26.39,22.06666667,34.73,18,38.56,2.433333333,756.7333333,78.16666667,2.833333333,28.16666667
260,0,22.13333333,44.39,19.82333333,48.09,25,41.02666667,21.29,43.32666667,21,51,12.1,51.96666667,21.56666667,39.86333333,23.29,44.96,20.96333333,45.93333333,9.7,749.4,93.33333333,1,29
40,0,19.39,40.29,18.1,40.4,19.1,39.5,18.23,37.53,16.42055556,55.12055556,-0.7,92.48888889,19.265,31.765,20.1,39.705,16.89,38.59,0.166666667,757.3166667,64,1,26.16666667
650,0,21.9725,41.1175,19.82333333,44.43,23.76,38.99,19.89,39.2,19.39,48.09,11.72666667,45.36333333,20.63333333,36.06,21.6,40.69333333,19.6,41.26,10.46666667,755.9666667,65.66666667,5.333333333,40
70,0,20.2,37.09,18.1,39.59,22,34.09,19.5,35.32666667,18.6,40.4,9.323333333,37.16333333,18.92666667,31.96333333,20.5,37.93333333,18.6,36.23,7.433333333,755.1333333,84.5,4.833333333,21.5
100,0,21.29,39.2,19.2,42.09,22.29,37.59,20.39,39.09,20.46333333,57.56666667,8.89,60.46,20.23,34.5,23.5,41.9,20.1,39,7.75,754.8,83.5,4,34.5
90,0,19.7,35.73,17.79,36.36333333,20.39,36.26,18.7,33.46333333,17.39,49.334,-0.433333333,61.49,19.37,34.196,20.73,40.19333333,18,40.22333333,-5.55E-17,756.4666667,76.33333333,5.333333333,23
50,0,19.7,35.72333333,18.46333333,35.12666667,20.1,35.56,18.96333333,33.29,17.43714286,46.95428571,1.8,50.62666667,19.39,32.38428571,20.6,38.79,18.03333333,36.56666667,1.833333333,757.05,67.66666667,7.333333333,26
50,0,20.26,44.2,19.46333333,44.09,20.39,44.2,19.2,46,17.6,52.80222222,8.6,99.9,17.6,42.5,18.29,49.09,17.1,49.5,8.633333333,763.3666667,94,3,62.83333333
100,0,22.2,36.86333333,20.39,37.62666667,22.06666667,35.53,20.29,32.79,19.6,55.02666667,5.03,31.22333333,19.89,27.66666667,22.79,36.62666667,19.29,32.29,4.3,749.3666667,75.66666667,5.333333333,35.33333333
40,0,20.89,43.29,19.79,43.2,20.29,44.29,18.42666667,44.82666667,18.51666667,47.93333333,11.89,80.13,19.51111111,39.245,20.235,45.32055556,17.1,49,12.8,762,58,5,40
30,0,22.92666667,41.12666667,21.1,42.6175,23.06666667,39.5,20.1,41.32666667,20.7,51.26666667,12.55666667,37.33,20.89,39.03,24,45.12666667,19.89,41.9,10.9,747.55,74.5,8,51.5
50,0,21.35666667,37.5,18.29,42.09,22.2,37.09,19.6,36.7,19.2,45.9,4.966666667,68.96666667,19.2,32.29,22.79,44,19.6,41.03,4.6,761.0666667,97,1,55.33333333
40,10,21,44.53,19.6,45.09,21.5,42.5,20.46333333,43.59,18.39,53.9,9.434,86.174,18.39,41.79,21.06666667,48.72333333,18.79,47.5,9,751.7,95,8,35
80,0,21.5,34.73,20.06666667,35,20.89,35.53,19.39,32.56,17.89,53.656,1.29,50.29,19.7,29.79285714,22.32333333,37.13333333,18,37.93333333,1.75,753.55,68.5,5,25.16666667
270,0,23.41628571,51.00514286,25.1,44.06285714,26.01552381,44.55904762,23.85029412,46.70588235,22.59558824,50.92463235,23.36764706,1,23.25632653,43.63414286,23.35428571,50.35714286,23.01714286,46.97171429,19.56666667,755.5333333,64.66666667,7,40
100,0,20.79,35.02666667,19.7,33.6,19.89,34.93333333,20.79,33.7,17.89,42.82666667,9.566666667,24.23333333,21.82333333,27.7,25.03333333,37.5,18.89,39.2,9.133333333,766.8666667,55.66666667,3.666666667,22
90,0,21.82333333,41.06,21.7,38.96666667,22.2,38.56,20.7,37.56,20,46.07714286,15.30428571,4.698571429,21.76,33.59,22.96333333,37.09,20.5,39.52666667,12.25,749.95,58.33333333,6.833333333,38.16666667
100,0,22.1,42.43333333,20.7,43.32666667,23.6,38.29,21.2,41.4,20.6,45.65666667,14.89,22.43,21.29,37.5,23.29,40.76666667,20.89,42.16333333,11.23333333,750.8,78.66666667,3.666666667,40
40,0,20.2,36,18.39,37.09,20.2,38.036,18.2,36.5,17.06,45.656,1.033333333,83.46333333,17.46333333,31.89,19.89,43.9,17.6,40.15285714,0.933333333,758.8333333,99.83333333,2.833333333,6.166666667
30,20,21.66666667,40,20,40,20.29,39.7,21.1,39.93333333,19.29,65.89666667,-4.483333333,89.31833333,20.26,37.26,21.7,45.56,17.6,38.46666667,-3.05,763.35,86,2,26.5
60,0,21.79,42.79,19.29,44.79,23.39,40.59,21.89,39.66333333,20.87,44.378,5.623333333,54.46666667,21.6,35.79,22.6,43.656,20.82333333,44.53,6.833333333,751.4666667,89,1.666666667,40
100,20,21.39,35.32333333,19.85666667,34.19666667,22.5,35.13333333,21.79,32.96666667,18.7,44.1,10.06666667,11.79333333,20.79,24.6,23.1,34.56,19.7,37.9,7.95,764.05,49.5,8.5,28
40,0,20.675,40.3725,17.39,46.56,20.96333333,38.29,20.29,35.56,18.5,47.29,2.463333333,69.15666667,20.29,30.2,22.1,41.4,19.5,39.23,2.85,764.35,92,2.5,45.5
50,0,23.39,40.9,21.79,41.2,24.7,39.29,23.39,38.5,21.23857143,54.08571429,9.696,27.896,23.29,40.68428571,23.89,45.4,22.65714286,42.76428571,12.8,755.9,72,2,40
50,0,19.2,44.7,18.63333333,42.93333333,19.39,43.65666667,19.6,43.6,17.7,52.96666667,6.53,71.8,17.5,39.62666667,17.96333333,47.16333333,16.89,44.65666667,5.916666667,757.1166667,76.83333333,5.833333333,38.16666667
20,0,18.39,42.29,17.7,41.79,18.32333333,43.5,15.8,46.7,15.39,51,5.763333333,99.9,15.6,39.79,18.79,51.57555556,15.3,47.59,5.366666667,768.7666667,92,4,23
50,0,18.39,38.7,17.5,39,18.5,39.29,16.29,38.59,16.2,47.59,4.5,88.6,16.29,33.205,17.91444444,41.5,15.8,39.5,3.633333333,761.1,69.33333333,6,23.33333333
60,0,21.35666667,31.53333333,19.89,31.39,20.2,34.16333333,19.79,30.89,17.42666667,45.3,6.09,24.66333333,22.1,29.03333333,22.6,34.59,18.5,39.79,5.55,757.9666667,49.5,7.166666667,40
70,10,21,45.46666667,20.39,43.7,21.6,43.7,19.89,46.83333333,19.715,92.87611111,11.19,71.36666667,18.6,41.29,21.19888889,52.025,18.89,47.32666667,10.38333333,751.0166667,75.5,10.16666667,40
90,0,21.39,34.43,20,35.06,20.2,35.7,18.85666667,35,19,60.10625,0.533333333,75.16,18.79,27.5,21.79,38.3,18.1,39.26666667,0.4,755.8,89,1.666666667,62
80,0,22.1,35.53,19.73,37.29,20.85666667,36.22333333,20.7,34.5,18.42666667,45.69333333,5.73,36.39333333,22.39,29.63333333,24.5,32.96666667,19.5,38.06,6.066666667,768.7666667,73.33333333,3.666666667,23
90,0,22,42.23,20.5,43.7,23.2,39.09,22,40.4,20.76,45.9,12.6,39.42285714,21.1,37.2,22.5,43.4,20.53333333,40.5,10.08333333,752.0666667,90.83333333,2.166666667,23
710,20,20.79,44.12666667,20,42.62666667,21.29,43.4,21,41.86333333,18.89,54.75,7.523333333,80.8,18.73,37.96666667,21.1,48.7,19,44.56666667,7.883333333,739.3166667,80.33333333,10.5,59.16666667
110,0,23.16666667,35.23,22.80428571,33.78,24,34.356,23.66666667,33.96666667,23.2,37.5,13.7,1,23.6,28.53333333,25,35.63333333,23,34.04,10.4,762.1,59,4.666666667,40
30,0,19.5,37.36333333,17.7,38.9,20.772,37.218,17.89,37.36333333,17.08,44.44,5.3,85.82333333,18,32.32666667,19.5,44.06,17.6,40.02666667,5.233333333,755.5333333,91.66666667,9.666666667,37.33333333
60,0,21.89,40.79,21.2,40.4,20.79,42.09,20.53333333,42.59,20.1,44.79,1.533333333,95.46666667,18.6,42.69333333,19.6,49.5,17.79,45.76,2,763.3,95,3,20
50,0,22.5,41.5,20.6,43.43333333,23.39,39.73,22.5,39.86333333,20.73,53.53,10.39,51.96666667,21.2,36.59,23.6,48.09,20.7,43.59,10.98333333,751.25,86,3.166666667,24.16666667
800,0,22.1,41.7,21.2,41.79,23.2,38.26,21.7,40.09,20.79,47.26,10.33,49.53,21.1,36,22.63333333,43.36,21.1,44.79,10.43333333,746.1333333,78.33333333,5.666666667,27.33333333
60,0,21.29,39.9,18.675,44.095,22.5,37.62666667,20,40.03,19.79,47.59,9.4,52.3,21.29,38.93,22.79,44,20.23,42.59666667,8.6,739.5833333,76.33333333,13,30
40,10,19.73,36.29,17.79,36.96666667,20.08571429,38.12428571,18.39,36.13333333,17,44.92857143,-1.463333333,82.99666667,17.2,30.7,19.54,41.22,17.5,39.794,-1.183333333,759.95,96.5,2,59.33333333
60,0,20.79,43.29,18.89,46.4,21.6,39.93333333,19.6,42.79,19.2,46.59,10.86,64.56666667,19.89,38.79,21.2,44.4,19.39,42.79,11.96666667,751.7666667,91.33333333,3.666666667,21.33333333
50,0,22.13333333,39,19.6,41.36333333,22.29,38.79,21.79,37.2,19.7,48.29,6.59,53.12666667,20.39,37.4,23,45.8,19.5,40.12666667,6.266666667,756.8666667,85.16666667,1.833333333,27.83333333
90,0,25.2,34.26,24.445,30.4,24.89,34.79,24.99714286,32.16857143,23.83285714,43.43714286,13.26666667,1,24.5,29.445,26.236,35.26,23.2,32.12,11.46666667,757.4,51.66666667,6.666666667,28.33333333
60,0,20.93714286,36.4,18.93714286,37.94285714,21,38.59,19.39,35.79,18.23857143,51.82142857,4,77.51,18.79,32.16857143,21.025,44.595,18.5,41.4,3.8,741.2333333,89,7.666666667,54
70,0,23.39,38.82666667,20.7,42.09,24.7,37.43333333,23.32333333,38.36333333,19.29,41.19142857,8.1,45.47,22.79,34.59,24,42.156,22.5,43.13333333,6.683333333,757.1666667,97,1,24
280,0,20.6,33.4,20.03333333,32.65666667,20.23,33.92666667,21,32.12666667,18.7,41.96666667,8.563333333,24.7,20.82333333,25.73,21.73,33.43,19.56666667,38,8.65,765.3,60,4.5,42.5
40,0,17.89,45.63333333,17.1,45.66,18.82333333,42.69333333,16.76,45.2,16.6,50.2,8.69,84.36666667,16.89,40.5,17,47.18777778,16.2,44.7,8.5,762.5,84,10,40
60,0,24.29,47.82666667,21.96333333,50.2,26.26,44.76,23.7,45.79,22.89,51.66333333,10.89,52.59,23.5,41.9,25.5,50.62666667,23.29,49.754,11.1,752.6333333,95.33333333,4,61.33333333
70,20,20.1,37.2,17.7,39.23,20.2,36.5,18.1,37.29,19.06666667,59.99333333,3.433333333,73.43,18.39,30.16666667,21.29,35.7,18,35.53,3.133333333,744.1666667,89.66666667,3,23
120,0,21.79,46.3,20.76333333,47.03333333,24.03333333,43,21,44.79,20.39,50.73,14.09,45.23333333,20.79,39.53,23,48.46666667,20.5,45.15666667,10.55,749.85,87.5,6,34.5
110,10,22.39,41.5,21.2,38.63333333,22.39,37.09,22.11428571,37,21.23,78.89333333,12.06333333,3.093333333,21.2,29,22.03333333,39.4,20.1,35.02666667,12.08333333,765.7333333,51.66666667,4,40
50,0,23.2,41.09,20.772,43.754,24.6,39.4,23.1,40.09,21.1,50.5,7.466666667,50.6,23.13333333,40.23,24.2,43.7,22.5,43.2,7.7,749.1333333,96.33333333,2,27.33333333
50,0,22.5,41.73,19.6,44.9475,24.26,39.22333333,21.54,38.4,20.79,46.4,4.466666667,51.06,21.1,33.2,24.73,44.63333333,20.82333333,41.15666667,4.933333333,749.8666667,88.66666667,2,35.66666667
50,0,19,45.93333333,18.39,45.43333333,19.7,44.62666667,18.2,45.66333333,17.2,52.41666667,6.19,99.22666667,17.7,41.71444444,17.7,47.89944444,16.89,46.79,7,765.25,75,1.5,40
60,20,22.29,37.29,19.89,39.66333333,21.89,36.59,22.245,37.29,19.32333333,50.06666667,6.33,48.86333333,19.7,37,22.32333333,42.6,19.2,37.93333333,5.466666667,759.5666667,84.33333333,1,49.33333333
60,0,20.82333333,41.93333333,19.9175,41.7,20.79,44.59,18.2,43.4,17.91444444,54.575,3.5,98.93333333,17,39.7,20.40222222,52.10166667,16.7,49.06,4,754.8,91,4,40
60,10,22.79,36.29,20.2,37.72333333,23.6,33.76,22.2,31.79,21.29,53.83333333,4.366666667,15.69333333,21.6,26.69428571,24.2,34.93333333,20.53333333,33.36333333,4.8,758.7,68.66666667,4,40
60,0,21.6,38.59,18.96333333,40.62666667,22.29,37.59,21.7,35.59,20.2,50.29,4.833333333,42.33333333,20.6,31.39,22.075,43.9475,20,39.43333333,5.083333333,767.4833333,87.16666667,3,40
50,0,21.35666667,36.2,18.6,39,22.1,36.4,20.29,34.79,18.42666667,44.62666667,5.5,43.86333333,19.23,30.63333333,22.1,41.62666667,19.5,39.79,5.016666667,761.85,76.83333333,3,25.83333333
50,0,21.1,41.26,18.39,45.12666667,23.13333333,39.9,20.5,38.59,20.29,47.79,3.53,49.46,21.39,37.79,23.2,43.09,20.39,43,4.8,752.3,91,2,24
480,0,20.39,37.395,19.39,36.96666667,20.2,36.79,20.5,34,18,47.5,7.126666667,26.09333333,20.25142857,30.57142857,21.96333333,38.22666667,18,36.76333333,6.033333333,750.7333333,50.33333333,7.333333333,40
50,0,22.39,39.09,21.13333333,38.83333333,22.7,38.29,21.39,37.46666667,20.39,51.23,11.5,4.493333333,22.1,32.29,22.39,36.7,20.79,40.06,10.01666667,752.5,54.16666667,7.666666667,40
70,0,22.7,37.2,21,38,23.39,37.29,22.83285714,34.94285714,20.5,42.82666667,12.53333333,9.633333333,22.06,35.754,22.7,45.36,20.2,38.66333333,12.83333333,760.05,62,3.5,28
50,0,22.39,38.76,25.6,31.66666667,23.2,37.59,22.89,37.59,20.6,42.12666667,13.66666667,1,20.89,34.272,22.2,40.06,20.29,40.4,11.2,763.85,56.83333333,5.166666667,40
280,0,22.39,37.93,22.39,35.4,24.43,35.72333333,22.5,34.79,20.7,43.76,11.22333333,7.533333333,21.236,28.934,23.456,38.378,20.79,39.29666667,8.45,756.9333333,62.83333333,5.166666667,40
50,0,19.89,39.56333333,16.73,42.79666667,20.1,37.23,19.59666667,35.49,18.2,44.66333333,1.033333333,72.59,19.16666667,30.26,21,43.33333333,18.6,40.93333333,0.666666667,767.2,98.66666667,1,10.33333333
60,0,22,38.2,18.89,43,22.89,37.73,20.29,38.82666667,19.89,46.59,4.69,60.43545455,20.82333333,33.62666667,22.79,42.7,20.5,43.09,5.133333333,748.7166667,85.16666667,7.833333333,40
